type,battleTime,challengeId,arena_id,arena_name,gameMode_id,gameMode_name,challengeWinCountBefore,deckSelection,team_0_tag,team_0_name,team_0_startingTrophies,team_0_crowns,team_0_clan_tag,team_0_clan_name,team_0_clan_badgeId,team_0_cards_0_name,team_0_cards_0_level,team_0_cards_0_maxLevel,team_0_cards_1_name,team_0_cards_1_level,team_0_cards_1_maxLevel,team_0_cards_2_name,team_0_cards_2_level,team_0_cards_2_maxLevel,team_0_cards_3_name,team_0_cards_3_level,team_0_cards_3_maxLevel,team_0_cards_4_name,team_0_cards_4_level,team_0_cards_4_maxLevel,team_0_cards_5_name,team_0_cards_5_level,team_0_cards_5_maxLevel,team_0_cards_6_name,team_0_cards_6_level,team_0_cards_6_maxLevel,team_0_cards_7_name,team_0_cards_7_level,team_0_cards_7_maxLevel,team_1_tag,team_1_name,team_1_startingTrophies,team_1_crowns,team_1_clan_tag,team_1_clan_name,team_1_clan_badgeId,team_1_cards_0_name,team_1_cards_0_level,team_1_cards_0_maxLevel,team_1_cards_1_name,team_1_cards_1_level,team_1_cards_1_maxLevel,team_1_cards_2_name,team_1_cards_2_level,team_1_cards_2_maxLevel,team_1_cards_3_name,team_1_cards_3_level,team_1_cards_3_maxLevel,team_1_cards_4_name,team_1_cards_4_level,team_1_cards_4_maxLevel,team_1_cards_5_name,team_1_cards_5_level,team_1_cards_5_maxLevel,team_1_cards_6_name,team_1_cards_6_level,team_1_cards_6_maxLevel,team_1_cards_7_name,team_1_cards_7_level,team_1_cards_7_maxLevel,opponent_0_tag,opponent_0_name,opponent_0_startingTrophies,opponent_0_crowns,opponent_0_clan_tag,opponent_0_clan_name,opponent_0_clan_badgeId,opponent_0_cards_0_name,opponent_0_cards_0_level,opponent_0_cards_0_maxLevel,opponent_0_cards_1_name,opponent_0_cards_1_level,opponent_0_cards_1_maxLevel,opponent_0_cards_2_name,opponent_0_cards_2_level,opponent_0_cards_2_maxLevel,opponent_0_cards_3_name,opponent_0_cards_3_level,opponent_0_cards_3_maxLevel,opponent_0_cards_4_name,opponent_0_cards_4_level,opponent_0_cards_4_maxLevel,opponent_0_cards_5_name,opponent_0_cards_5_level,opponent_0_cards_5_maxLevel,opponent_0_cards_6_name,opponent_0_cards_6_level,opponent_0_cards_6_maxLevel,opponent_0_cards_7_name,opponent_0_cards_7_level,opponent_0_cards_7_maxLevel,opponent_1_tag,opponent_1_name,opponent_1_startingTrophies,opponent_1_crowns,opponent_1_clan_tag,opponent_1_clan_name,opponent_1_clan_badgeId,opponent_1_cards_0_name,opponent_1_cards_0_level,opponent_1_cards_0_maxLevel,opponent_1_cards_1_name,opponent_1_cards_1_level,opponent_1_cards_1_maxLevel,opponent_1_cards_2_name,opponent_1_cards_2_level,opponent_1_cards_2_maxLevel,opponent_1_cards_3_name,opponent_1_cards_3_level,opponent_1_cards_3_maxLevel,opponent_1_cards_4_name,opponent_1_cards_4_level,opponent_1_cards_4_maxLevel,opponent_1_cards_5_name,opponent_1_cards_5_level,opponent_1_cards_5_maxLevel,opponent_1_cards_6_name,opponent_1_cards_6_level,opponent_1_cards_6_maxLevel,opponent_1_cards_7_name,opponent_1_cards_7_level,opponent_1_cards_7_maxLevel
challenge,20220313T185443.000Z,65000000,54000041,Legendary Arena,72000291,Challenge_AllCards_EventDeck,2,eventDeck,#PLCVY9,BIG Schwarzen,6600,1,#G0R9GJVQ,Stop War!,16000175,Knight,11,14,Bats,11,14,Skeletons,11,14,Fire Spirit,11,14,Giant Snowball,11,14,Dart Goblin,9,12,Goblin Drill,6,9,The Log,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#P9YUQJRU,Sergio Díez,5524,0,#2LVCQG2,Valencians 100%,16000140,Baby Dragon,6,9,Valkyrie,9,12,Skeleton Barrel,11,14,The Log,3,6,Bowler,6,9,Mega Knight,3,6,Skeleton Army,6,9,Bats,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20220313T185131.000Z,65000000,54000041,Legendary Arena,72000291,Challenge_AllCards_EventDeck,1,eventDeck,#PLCVY9,BIG Schwarzen,6600,1,#G0R9GJVQ,Stop War!,16000175,Knight,11,14,Bats,11,14,Skeletons,11,14,Fire Spirit,11,14,Giant Snowball,11,14,Dart Goblin,9,12,Goblin Drill,6,9,The Log,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#8Q929RRV,_Boss of Kings_,5388,0,#2CLQQYPQ,BARRIGAS,16000159,Hog Rider,9,12,The Log,3,6,Zap,11,14,Sparky,3,6,Minions,11,14,Barbarians,11,14,Ice Wizard,3,6,Baby Dragon,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20220313T184740.000Z,65000000,54000041,Legendary Arena,72000291,Challenge_AllCards_EventDeck,0,eventDeck,#PLCVY9,BIG Schwarzen,6600,1,#G0R9GJVQ,Stop War!,16000175,Knight,11,14,Bats,11,14,Skeletons,11,14,Fire Spirit,11,14,Giant Snowball,11,14,Dart Goblin,9,12,Goblin Drill,6,9,The Log,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#8YLJ9JP0,MigueM9,6219,0,#20J20GC,ImPEKKAble,16000175,The Log,3,6,Valkyrie,9,12,Hog Rider,9,12,Electro Wizard,3,6,Tesla,11,14,P.E.K.K.A,6,9,Archer Queen,1,4,Lightning,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20220313T181351.000Z,65000000,54000041,Legendary Arena,72000291,Challenge_AllCards_EventDeck,11,eventDeck,#PLCVY9,BIG Schwarzen,6600,1,#G0R9GJVQ,Stop War!,16000175,Knight,11,14,Bats,11,14,Skeletons,11,14,Fire Spirit,11,14,Giant Snowball,11,14,Dart Goblin,9,12,Goblin Drill,6,9,The Log,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#G92C9J988,｢OLR™｣ ᴇʀɪᴄᴋ,6884,0,#9QUQ8ULR,OS LENDÁRIOS✌,16000044,Giant,9,12,Graveyard,3,6,Witch,6,9,Mini P.E.K.K.A,9,12,Skeleton Army,6,9,Giant Snowball,11,14,Arrows,11,14,Minions,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20220313T181007.000Z,65000000,54000041,Legendary Arena,72000291,Challenge_AllCards_EventDeck,10,eventDeck,#PLCVY9,BIG Schwarzen,6600,1,#G0R9GJVQ,Stop War!,16000175,Knight,11,14,Bats,11,14,Skeletons,11,14,Fire Spirit,11,14,Giant Snowball,11,14,Dart Goblin,9,12,Goblin Drill,6,9,The Log,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2RUCVPUR,AlbertGod✨,5151,0,#QURQGGRG,✰Nuενo Iᴍᴘεʀіo✰,16000026,Skeleton Army,6,9,Cannon Cart,6,9,Bats,11,14,Mortar,11,14,Skeleton Barrel,11,14,Skeleton King,1,4,Fireball,9,12,Dart Goblin,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20220313T180543.000Z,65000000,54000041,Legendary Arena,72000291,Challenge_AllCards_EventDeck,9,eventDeck,#PLCVY9,BIG Schwarzen,6600,1,#G0R9GJVQ,Stop War!,16000175,Knight,11,14,Bats,11,14,Skeletons,11,14,Fire Spirit,11,14,Giant Snowball,11,14,Dart Goblin,9,12,Goblin Drill,6,9,The Log,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#Y00PQUP,☆LEGEND☆,5665,0,#2U98892Y,동농물장,16000128,Cannon,11,14,Hog Rider,9,12,Musketeer,9,12,Fireball,9,12,Skeletons,11,14,Fire Spirit,11,14,Ice Golem,9,12,The Log,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20220313T180028.000Z,65000000,54000041,Legendary Arena,72000291,Challenge_AllCards_EventDeck,8,eventDeck,#PLCVY9,BIG Schwarzen,6600,1,#G0R9GJVQ,Stop War!,16000175,Knight,11,14,Bats,11,14,Skeletons,11,14,Fire Spirit,11,14,Giant Snowball,11,14,Dart Goblin,9,12,Goblin Drill,6,9,The Log,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2P9029JQG,Verengena,6167,0,#LRRPGQRL,Hi random,16000019,The Log,3,6,Skeletons,11,14,Cannon,11,14,Royal Delivery,11,14,Archer Queen,1,4,Fire Spirit,11,14,Earthquake,9,12,Royal Hogs,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20220313T174743.000Z,65000000,54000041,Legendary Arena,72000291,Challenge_AllCards_EventDeck,7,eventDeck,#PLCVY9,BIG Schwarzen,6600,1,#G0R9GJVQ,Stop War!,16000175,Knight,11,14,Bats,11,14,Skeletons,11,14,Fire Spirit,11,14,Giant Snowball,11,14,Dart Goblin,9,12,Goblin Drill,6,9,The Log,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#JV08C929J,cqui,4880,0,#LR8Q88CV,ntr pavel,16000120,Skeleton King,1,4,Zappies,9,12,Graveyard,3,6,Poison,6,9,Fisherman,3,6,Barbarian Barrel,6,9,Mega Minion,9,12,Skeleton Army,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20220313T174330.000Z,65000000,54000041,Legendary Arena,72000291,Challenge_AllCards_EventDeck,6,eventDeck,#PLCVY9,BIG Schwarzen,6600,1,#G0R9GJVQ,Stop War!,16000175,Knight,11,14,Bats,11,14,Skeletons,11,14,Fire Spirit,11,14,Giant Snowball,11,14,Dart Goblin,9,12,Goblin Drill,6,9,The Log,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2CGJ2JUYU,ａｎｎｕａｒヅ﷽,6260,0,#29G9RP22,Somos Legion Pe,16000166,Bandit,3,6,Ram Rider,3,6,Inferno Dragon,3,6,Poison,6,9,Mega Knight,3,6,Electro Wizard,3,6,Barbarian Barrel,6,9,Goblin Cage,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20220313T172720.000Z,65000000,54000041,Legendary Arena,72000291,Challenge_AllCards_EventDeck,5,eventDeck,#PLCVY9,BIG Schwarzen,6600,1,#G0R9GJVQ,Stop War!,16000175,Knight,11,14,Bats,11,14,Skeletons,11,14,Fire Spirit,11,14,Giant Snowball,11,14,Dart Goblin,9,12,Goblin Drill,6,9,The Log,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#JCL8U9YC2,PARKA❤️Hog,4411,0,#LLRYG0CR,Antifurros,16000177,Graveyard,3,6,Valkyrie,9,12,Zappies,9,12,Inferno Dragon,3,6,Skeleton King,1,4,Arrows,11,14,Fireball,9,12,Tombstone,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20220313T172142.000Z,65000000,54000041,Legendary Arena,72000291,Challenge_AllCards_EventDeck,4,eventDeck,#PLCVY9,BIG Schwarzen,6600,3,#G0R9GJVQ,Stop War!,16000175,Knight,11,14,Bats,11,14,Skeletons,11,14,Fire Spirit,11,14,Giant Snowball,11,14,Dart Goblin,9,12,Goblin Drill,6,9,The Log,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#8CUYLG2PL,marcel:),5382,0,#2Y9Y092V,The breakers :v,16000024,Giant,9,12,Mini P.E.K.K.A,9,12,Arrows,11,14,Zap,11,14,Sparky,3,6,Skeleton Army,6,9,Bats,11,14,Minion Horde,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20220313T111259.000Z,65000000,54000041,Legendary Arena,72000291,Challenge_AllCards_EventDeck,3,eventDeck,#PLCVY9,BIG Schwarzen,6600,1,#G0R9GJVQ,Stop War!,16000175,Knight,11,14,Bats,11,14,Skeletons,11,14,Fire Spirit,11,14,Giant Snowball,11,14,Dart Goblin,9,12,Goblin Drill,6,9,The Log,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#229G2UY2,HoHo_LaMour24,6213,0,#2GUGP8P8,DARKSIDE,16000175,Electro Dragon,6,9,Electro Giant,6,9,Battle Healer,9,12,Heal Spirit,9,12,Electro Spirit,11,14,Tornado,6,9,Firecracker,11,14,Lightning,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20220313T110940.000Z,65000000,54000041,Legendary Arena,72000291,Challenge_AllCards_EventDeck,2,eventDeck,#PLCVY9,BIG Schwarzen,6600,1,#G0R9GJVQ,Stop War!,16000175,Knight,11,14,Bats,11,14,Skeletons,11,14,Fire Spirit,11,14,Giant Snowball,11,14,Dart Goblin,9,12,Goblin Drill,6,9,The Log,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#8JJLCLGP2,yuto,5538,0,#CQYGY,大日本帝国連合軍,16000069,The Log,3,6,Goblin Barrel,6,9,Princess,3,6,Skeleton Barrel,11,14,Knight,11,14,Dart Goblin,9,12,Skeleton Army,6,9,Bomb Tower,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20220313T110624.000Z,65000000,54000041,Legendary Arena,72000291,Challenge_AllCards_EventDeck,1,eventDeck,#PLCVY9,BIG Schwarzen,6600,1,#G0R9GJVQ,Stop War!,16000175,Knight,11,14,Bats,11,14,Skeletons,11,14,Fire Spirit,11,14,Giant Snowball,11,14,Dart Goblin,9,12,Goblin Drill,6,9,The Log,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2GQJPQRR,⭐Danny⭐,5429,0,#YVRCJ9Y8,Plunderstück,16000171,Mega Knight,3,6,Giant Snowball,11,14,Archer Queen,1,4,Electro Spirit,11,14,Ram Rider,3,6,Bandit,3,6,Royal Ghost,3,6,Lightning,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
challenge,20220313T110307.000Z,65000000,54000041,Legendary Arena,72000291,Challenge_AllCards_EventDeck,0,eventDeck,#PLCVY9,BIG Schwarzen,6600,2,#G0R9GJVQ,Stop War!,16000175,Knight,11,14,Bats,11,14,Skeletons,11,14,Fire Spirit,11,14,Giant Snowball,11,14,Dart Goblin,9,12,Goblin Drill,6,9,The Log,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#29JLCRQQJ,keskin,5330,0,#LRQJGYQC,Yavuz's babies,16000163,The Log,3,6,Musketeer,9,12,Hog Rider,9,12,Fireball,9,12,Skeletons,11,14,Ice Spirit,11,14,Cannon,11,14,Ice Golem,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
